,POSTS,PREPROCESSED_POSTS,REACTIONS,REACTIONS_AVERAGE,INDEX,POLARITY,SUBJECTIVITY,SIMILARITY_TO_BEST,POST_LENGTH,NUMBER_OF_ENTS,INDEX_HIGHER_THAN_HALF_BAYES,INDEX_HIGHER_THAN_ONE_BAYES,INDEX_HIGHER_THAN_THREE_BAYES
297,UW w rankingach,uw ranking,203,174.01980198019803,1.166533909877105,0.0,0.0,0.37334213430515567,3,1,0,0,0
298,Stypendia dla wybitnych młodych naukowców 2021,stypendium wybitny młody naukowiec,42,174.01980198019803,0.24135184342284932,0.0,0.0,0.5072867470287564,6,1,0,0,0
299,"Znamy wyniki IV edycji konkurs Przedsiębiorca Roku Uniwersytetu Warszawskiego. Bardzo serdecznie gratulujemy naszym finalistom Fundacja po DRUGIE , Babki Szyją ( Basia Holli ) , Quantum AI Foundation , ExploRNA Therapeutics ( Jacek Jemielity ), Media People , Nomagic , LifeFlow , SatAgro , Wahaf Pharma, Kopeć amp Zaborowski (KKZ) , Sygnis New Technologies , Mamastudio ! PrzedsiebiorcaRoku UniwersytetWarszawski ",znać wynik edycja konkurs przedsiębiorca rok uniwersytet warszawski serdecznie gratulować naszym finalista fundacja drugie Babka szyć Baś Holla quantum ai foundation explorna therapeutics jacek Jemielita medium people nomagic lifeflow satagro wahaf pharma kopeć amp zaborowski kkz sygnis new technologies mamastudio przedsiebiorcaroku uniwersytetwarszawski,27,174.01980198019803,0.15515475648611743,0.17045454545454544,0.45454545454545453,0.5183757782342826,64,13,0,0,0
300,"Naukowczynie i naukowcy z UW otrzymali Nagrody Prezesa Rady Ministrów! Laureatów doceniono za wyróżniające się rozprawy doktorskie, osiągnięcia w działalności naukowej, w tym twórczości artystycznej lub działalności wdrożeniowej oraz osiągnięcia naukowe będące podstawą nadania stopnia doktora habilitowanego. Wśród 42 nagrodzonych aż dziewięcioro jest z UW . Gratulujemy! Więcej na temat wyróżnień dla naszych badaczek i badaczy: bit.ly nagrodypremiera nagroda badanianaukowe uczelniabadawcza ",naukowczynie naukowiec uw otrzymać nagroda prezes rada minister laureat docenić wyróżniający rozprawa doktorski osiągnięcie działalność naukowy twórczość artystyczny działalność wdrożeniowy osiągnięcie naukowy będące podstawa nadanie stopień doktór habilitowanego nagrodzonych dziewięć uw gratulować temat wyróżnienie badaczka badacz nagrodypremiera nagroda badanianaukowe uczelniabadawcza,28,174.01980198019803,0.16090122894856623,0.0,0.0,0.8287902069533988,67,4,0,0,0
301,"Naukowcy z UW laureatami Nagród NCN Narodowe Centrum Nauki ! Dr Paweł Polkowski z Centrum Archeologii Śródziemnomorskiej UW im. Kazimierza Michałowskiego otrzymał wyróżnienie w obszarze nauk humanistycznych, społecznych i o sztuce za badania nad sztuką naskalną w oazie Dachla w Egipcie. Na wczorajszej gali nagrodę odebrał także dr hab. Michał Tomza z Wydział Fizyki Uniwersytetu Warszawskiego laureat w obszarze nauk ścisłych i technicznych z 2020 roku. Serdecznie gratulujemy!",naukowiec uw laureat nagroda ncn narodowy centrum nauka dr Pawła polkowski centrum archeologia śródziemnomorski uw Kazimierz Michałowski otrzymać wyróżnienie obszar nauka humanistyczny społeczny sztuka badanie sztuka naskalny oaza dachla Egipt wczorajszy gala nagroda odebrać dr hab michał tomza wydział fizyka uniwersytet warszawski laureat obszar nauka ścisły techniczny rok serdecznie gratulować,101,174.01980198019803,0.5803937187073281,0.0,0.0,0.6788984476725022,74,9,0,0,0
302,UW w szanghajskim rankingu dziedzin naukowych 2021,uw szanghajski ranking dziedzina naukowy,341,174.01980198019803,1.9595471096950385,0.0,0.0,0.5333248074855416,7,3,0,0,0
303,"Plan i przypadek oraz chaos i porządek tymi słowami Karol Hausman , PhD. opisuje historię powstawania sztucznej inteligencji. Podczas pierwszego wykładu na UW w roku akademickim 2021 2022 prelegent z Google Brain i Stanford University krok po kroku tłumaczy, co łączy Sokratesa i sztuczną inteligencję oraz jak doszło do największej rewolucji technologicznej od czasu rewolucji przemysłowej. Zachęcamy do wysłuchania wykładu: https:  lnkd.in e9QSuq2 AI sztucznainteligencja wykład ",plan przypadek chaos porządek tymi słowo karol hausman phd opisywać historia powstawanie sztuczny inteligencja pierwszy wykład uw rok akademicki prelegent google brain stanford university krok krok tłumaczyć łączyć Sokrates sztuczny inteligencja dojść wielki rewolucja technologiczny czas rewolucja przemysłowy zachęcać wysłuchanie wykład https ai sztucznainteligencja wykład,51,174.01980198019803,0.2930700955848885,0.0,0.0,0.8185046689662437,73,6,0,0,0
304,Awans UW w QS World University Rankings,awans uw qs world university rankings,485,174.01980198019803,2.787039144287665,0.0,0.0,0.25046961712542126,7,1,0,0,0
305,Sztuczna inteligencja walczy z mową nienawiści,sztuczny inteligencja walczyć mowa nienawiść,78,174.01980198019803,0.44822485207100593,0.0,0.0,0.5156484233115581,6,0,0,0,0
306,"Startuje Tydzień Noblowski 2021! Ekspertki i eksperci z UW i Warszawski Uniwersytet Medyczny WUM skomentują wyróżnione odkrycia i ich znaczenia dla nauki i życia codziennego. Spotkania Centrum Współpracy i Dialogu UW poprzedzą debaty UWażni na przyszłość i Popołudnia Noblowskie, podczas których wspólnie zastanowimy się, jak budować autorytet nauki i jaka jest jej rola w rozwiązywaniu problemów współczesnego świata. nauka nagrodanobla innowacje odkrycia ",startować tydzień noblowski ekspertka ekspert uw warszawski uniwersytet medyczny wum skomentować wyróżniony odkrycie znaczenie nauka życie codzienny spotkanie centrum współpraca dialog uw poprzedzić debata uważni przyszłość popołudnie noblowskie wspólnie zastanowić budować autorytet nauka jaka rola rozwiązywaniu problem współczesny świat nauka nagrodanobla innowacja odkrycie,39,174.01980198019803,0.22411242603550297,0.0,0.0,0.8525896853672602,67,6,0,0,0
307,"Substancje, które mogą hamować koronawirusa",substancja móc hamować koronawirusa,216,174.01980198019803,1.2412380518889394,0.0,0.0,0.6886883496096546,6,0,1,1,0
308,Komunikat rektora UW w sprawie organizacji szczepień przeciw COVID19 w Uniwersyteckim Punkcie Szczepień,komunikat rektor uw sprawa organizacja szczepienie przeciw uniwersytecki punkt szczepienie,81,174.01980198019803,0.4654642694583523,0.0,0.0,0.5518262579518262,13,2,0,0,0
309,"Od kilkudziesięciu lat naukowcy z całego świata próbują odkryć skuteczne metody zwalczania chorób trudnych do leczenia metodami tradycyjnymi, takich jak nowotwory, genetyczne choroby rzadkie, a ostatni rok w każdym aspekcie naszego życia został zdominowany przez pandemię wywołaną przez koronawirusa SARSCoV2. Nadzieję na poprawę tej sytuacji daje tak zwana terapia genowa, w której terapeutyk dostarcza się w postaci genetycznego przepisu, który następnie ulega ekspresji w komórkach pacjenta. W ostatnich latach bardzo dużym zainteresowaniem w tym kontekście cieszy się informacyjne RNA (mRNA), będące genetycznym przepisem na konkretne białko. Podczas wykładu prof. Jacek Jemielity przedstawi ideę terapii genowych oraz ich olbrzymi potencjał wykraczający poza terapie przeciwnowotworowe i przeciwwirusowe. Opowie o głównych problemach związanych z opracowywaniem tej nowatorskiej terapii oraz sposobach ich rozwiązania przy użyciu metod biologicznochemicznych, w tym również tych opracowanych na Uniwersytecie Warszawskim. link do wykładu: https:  lnkd.in eqhQXeX oryginalny post: https:  lnkd.in eATgWh3 wykład online szczepionka mRNA ",kilkudziesięciu rok naukowiec świat próbować odkryć skuteczny metoda zwalczanie choroba trudny leczenie metoda tradycyjny nowotwór genetyczny choroba rzadki ostatni rok każdym aspekt życie zdominowany pandemia wywołaną koronawirusa nadzieja poprawa sytuacja dawać zwana terapia genowy terapeutyka dostarczać postać genetyczny przepis następnie ulegać ekspresja komórka pacjent ostatni rok duży zainteresowanie kontekst cieszyć informacyjny rna mrna będące genetyczny przepis konkretny białka wykład prof jacek Jemielita przedstawić idea terapia genowy olbrzymi potencjał wykraczający terapia przeciwnowotworowy przeciwwirusowe opowie główny problem związanych opracowywaniem nowatorski terapia rozwiązanie użycie metoda biologicznochemicznych opracowanych uniwersytet warszawski link wykład https eqhqxex oryginalny posta https wykład online szczepionka mrna,77,174.01980198019803,0.4424783796085571,0.0,0.0,0.9201020324104426,167,3,0,0,0
310,Morska symbioza sprzed 270 milionów lat,morski symbioza sprzed milion rok,97,174.01980198019803,0.5574078288575329,0.0,0.0,0.16076999586670374,6,0,0,0,0
311,Nowe kierunki studiów 2021 2022,nowy kierunek studium,70,174.01980198019803,0.40225307237141555,0.0,0.0,0.14017293804216874,5,1,0,0,0
312,Rusza rejestracja na UW,ruszać rejestracja uw,50,174.01980198019803,0.2873236231224397,0.0,0.0,0.3931792583925211,4,1,0,0,0
313,Badaczki z UW stypendystkami LOreal UNESCO,badaczki uw stypendystka loreal unesco,392,174.01980198019803,2.252617205279927,0.0,0.0,0.318132660042806,6,2,1,1,0
314,My i pandemia,pandemia,74,174.01980198019803,0.4252389622212107,0.0,0.0,0.17719359987153926,3,0,0,0,0
315,Powołanie zespołu rektorskiego ds. ekologii oraz kryzysu klimatycznego,powołanie zespół rektorski ds ekologia kryzys klimatyczny,299,174.01980198019803,1.7181952662721893,0.0,0.0,0.5819035393094114,9,0,0,0,0
316,Rozstrzygnięcie konkursu na projekt budynku przy ul. Furmańskiej,rozstrzygnięcie konkurs projekt budynek ul furmański,85,174.01980198019803,0.48845015930814745,0.0,0.0,0.45544937431740284,9,2,1,1,0
317,Rozwiązanie zagadki czerwonych olbrzymów,rozwiązanie zagadka czerwony olbrzym,110,174.01980198019803,0.6321119708693673,0.0,0.0,0.6286852366200261,4,0,0,0,0
318,"Co może zagwarantować konstytucja w dobie globalizmu i powszechności Internetu? Już w najbliższą środę na to i inne pytania odpowiedzą prelegenci debaty organizowanej przez Samorząd Studentów Uniwersytetu Warszawskiego oraz Uniwerek.TV . W dyskusji na temat Po co nam konstytucja udział wezmą: prof. dr hab. Ewa Łętowska, prof. Marcin Matczak , prof. Ryszard Piotrowski oraz dr Anna MaterskaSosnowska. Debata odbędzie się w ogrodach BUWu o godz. 17:00. Zapraszamy do udziału! debata konstytucja ",móc zagwarantować konstytucja doba globalizm powszechność Internet bliski środa pytanie odpowiedzieć prelegent debata organizowanej samorząd student uniwersytet warszawski uniwerek tv dyskusja temat konstytucja udział wziąć prof dr hab ewa łętowska prof marcin matczak prof Ryszarda piotrowski dr anna materskasosnowska debata odbyć ogród buwu zapraszać udział debata konstytucja,35,174.01980198019803,0.20112653618570778,0.0,0.0,0.6873580557094796,84,8,0,0,0
319,63 osoby z UW laureatami stypendiów MEiN,osoba uw laureat stypendium mein,94,174.01980198019803,0.5401684114701866,0.0,0.0,0.35307743337837605,7,2,0,0,0
320,SONATA BIS granty na nowe zespoły badawcze,sonata bis grant nowy zespół badawczy,72,174.01980198019803,0.41374601729631316,0.0,0.0,0.42295004320043417,7,0,0,0,0
321,Ranking najbardziej umiędzynarodowionych uczelni na świecie,ranking umiędzynarodowionych uczelnia świat,253,174.01980198019803,1.453857532999545,0.0,0.0,0.6563234685054584,6,0,1,1,0
322,Odkrycie nietypowej rafy dewońskiej,odkrycie typowy rafa dewońskiej,167,174.01980198019803,0.9596609012289485,0.0,0.0,0.3979342935057392,4,0,0,0,0
323,Najdokładniejsze mapy poczerwienienia międzygwiazdowego w kierunku Obłoków Magellana,dokładny mapa poczerwienienia międzygwiazdowego kierunek obłoków Magellan,97,174.01980198019803,0.5574078288575329,0.0,0.0,0.45180223047170603,8,1,0,0,0
324,"Zespół badaczy pod kierunkiem prof. Jacka Jemielitego z Centrum Nowych Technologii UW oraz dr hab. Joanna Kowalska z Wydziału Fizyki UW analizuje możliwość zastosowania inhibitorów metylotransferazy nsp14, enzymu wirusa SARSCoV2. Aktywność tego enzymu odpowiada za namnażanie się wirusa SARSCoV2 i jest niezbędna do tego, aby RNA wirusa mogło ulec wydajnej translacji w komórkach ludzkich, w wyniku czego powstają wirusowe białka prowadzące do replikacji wirusa. Szczepionki przeciwko wirusowi SARSCoV2 to olbrzymi krok na drodze do pokonania pandemii. Zanim to jednak nastąpi mogą minąć lata, zwłaszcza jeśli istotnie nie przyspieszy tempo szczepień. Nadal brakuje skutecznych metod leczenia osób, które już zachorowały na COVID19. Nasze odkrycie to ważny, lecz dopiero pierwszy krok na kosztownej i długotrwałej drodze prowadzącej do skutecznej terapii przeciwwirusowej podsumowuje prof. Jacek Jemielity z CeNT UW. Więcej na temat badań naukowców z UW: bit.ly leknaCOVID19 covid nauka medycyna innowacje ",zespół badacz kierunek prof Jack Jemielity centrum nowy technologia uw dr hab joanna kowalska wydział fizyka uw analizować możliwość zastosowanie inhibitor metylotransferazy enzym wirus aktywność enzym odpowiadać namnażanie wirus zbędny rna wirus móc ulec wydajny translacja komórka ludzki wynik czego powstawać wirusowy białko prowadzący replikacja wirus szczepionka przeciwko wirus olbrzymi krok droga pokonanie pandemia zanim nastąpić móc minąć rok zwłaszcza istotnie przyspieszyć tempo szczepienie nadal brakować skuteczny metoda leczenie osoba zachorować odkrycie ważny dopiero pierwszy krok kosztowny długotrwały droga prowadzący skuteczny terapia przeciwwirusowej podsumowywać prof jacek Jemielita cent uw temat badanie naukowiec uw covid nauka medycyna innowacja,133,174.01980198019803,0.7642808375056895,0.0,0.0,0.9184689876116805,155,7,0,0,0
325,Stanowisko naukowców dotyczące szczepień przeciwko COVID19,stanowisko naukowiec dotyczące szczepienie przeciwko,194,174.01980198019803,1.1148156577150659,0.0,0.0,0.6149959243864894,6,0,0,0,0
326," UOTT zaprasza do uczestnictwa w piątej edycji Konkursu na Prace Dyplomowe o największym potencjale komercjalizacyjnym i wdrożeniowym w trzech kategoriach prac: licencjackich, magisterskich, doktorskich. W konkursie mogą brać udział prace obronione na UW po 1 maja 2018 r. Dzięki wsparciu sponsora AOMB Polska dla zwycięzców przewidziane są nagrody pieniężne. Ponadto, po raz kolejny, w gronie sponsorów znajduje się spółka celowa Uniwersytet Warszawski UWRC sp. z o.o. Celem Konkursu jest wyłonienie i promocja autorów najlepszych prac dyplomowych, a planowanym efektem jest popularyzacja tematyki komercjalizacyjnej wśród studentów i doktorantów oraz zachęcenie do opracowywania ambitnych rozwiązań o potencjale wdrożeniowym i komercjalizacyjnym. Osoba do kontaktu Łukasz Pieczara konkurs pracadyplomowa Więcej informacji o konkursie na stronie: https:  lnkd.in epgQxSp ",uott zapraszać uczestnictwo piąty edycja konkurs praca dyplomowe wielki potencjał komercjalizacyjnym wdrożeniowy trzy kategoria prace licencjacki magisterski doktorski konkurs móc bracić udział praca obronione uw maj r dzięki wsparcie sponsor aomb polska zwycięzca przewidziane nagroda pieniężny ponadto kolejny groń sponsor znajdywać spółka celowy uniwersytet warszawski uwrc sp cel konkurs wyłonienie promocja autor dobry prace dyplomowy planowanym efekt popularyzacja tematyka komercjalizacyjnej student doktorant zachęcenie opracowywania ambitny rozwiązanie potencjał wdrożeniowy komercjalizacyjnym osoba kontakt łukasz pieczara konkurs pracadyplomowa informacja konkurs strona https epgqxsp,16,174.01980198019803,0.0919435593991807,0.0,0.0,0.8082999191714647,130,6,0,0,0
327,"Kandydatki i kandydaci na studia pierwszego stopnia i jednolite magisterskie poznali wyniki rekrutacji. W sumie w systemie rekrutacyjnym dokonali oni aż 55 000 rejestracji na poszczególne kierunki. Wśród najpopularniejszych psychologia, zarządzanie i ekonomia. rekrutacja UW psychologia zarządzanie ekonomia ",kandydatka kandydat studium pierwszy stopień jednolity magisterski poznać wynik rekrutacja suma systema rekrutacyjny dokonać rejestracja poszczególny kierunek popularny psychologia zarządzanie ekonomia rekrutacja uw psychologia zarządzanie ekonomia,109,174.01980198019803,0.6263654984069185,0.0,0.0,0.7753246242756016,42,1,0,0,0
328,"Brave Camp za nami! Już po raz siódmy studentki i studenci UW oraz Warszawski Uniwersytet Medyczny WUM wzięli udział w letniej akademii, podczas której pod okiem ekspertów opracowali własne pomysły biznesowe, naukowe i społeczne. Spośród 22 uczestniczek i uczestników wyróżniono czworo z nich. Granty na dalszy rozwój projektów otrzymali: 1. miejsce: Bartosz Garguliński projekt Corasy platforma do korepetycji. 2. miejsce i nagroda publiczności:nbsp Monika Brzykca warsztaty artystyczne oraz szkolenia edukacyjne z kultury Głuchych. 3. miejsce:nbsp Jan D. nbsp projekt OurLabs, sprzęt elektroniczny dla laboratoriów na zamówienie. Roczną darmową preinkubację otrzymał Mateusz Pluciński z projektem Wine and Food Academy.nbsp innowacje startup biznes przedsiębiorczość ",brave camp siódmy studentka student uw warszawski uniwersytet medyczny wum wziąć udział letni akademia oko ekspert opracować własny pomysł biznesowy naukowy społeczny spośród uczestniczka uczestnik wyróżnić czworo grant daleki rozwój projekt otrzymać miejsce bartosz garguliński projekt corasy platforma korepetycje miejsce nagroda publiczność nbsp Monik brzykca warsztat artystyczny szkolenie edukacyjny kultura głuchy miejsce nbsp Jany d nbsp projekt ourlabs sprzęt elektroniczny laboratorium zamówienie roczny darmowy preinkubację otrzymać mateusz pluciński projekt wine and food innowacja startup biznes przedsiębiorczość,38,174.01980198019803,0.21836595357305416,1.0,1.0,0.7019649900008628,121,10,0,0,0
329,"Ważna chwila dla 4EU Alliance ! Rektorzy 6 uczelni zrzeszonych w Sojuszu 4EU, w tym Rektor UW, prof. Alojzy Z. Nowak, podpisali na Uniwersytecie Karola w Pradze statut powołanego w kwietniu stowarzyszenia 4EU European University Alliance e.V. Univerzita Karlova RuprechtKarlsUniversitt Heidelberg Universit degli Studi di Milano Kbenhavns Universitet University of Copenhagen Sorbonne Universit współpraca szkolnictwowyższe nauka ",ważny chwila alliance rektor uczelnia zrzeszony sojusz rektor uw prof Alojza Nowaki podpisać uniwersytet Karol Praha statut powołany kwiecień stowarzyszenie european university alliance e v univerzita karlova ruprechtkarlsuniversitt heidelberg universit degli studi di milano kbenhavns universitet university of copenhagen sorbonne universit współpraca szkolnictwowyższe nauka,131,174.01980198019803,0.7527878925807919,0.0,0.0,0.6117081400481793,64,10,0,0,0
330," Wydział Prawa i Administracji Uniwersytetu Warszawskiego (WPiA UW) najlepszym wydziałem prawa w Polsce według Rzeczpospolita . Twórcy rankingu wzięli pod uwagę potencjał naukowy, jakość kształcenia i współpracę z zagranicą. Co więcej, według statystyk Ministerstwo Sprawiedliwości po ukończeniu prawa na UW najłatwiej dostać się na aplikację! edukacja szkolnictwowyższe nauka ",wydział prawo administracja uniwersytet warszawski wpia uw dobry wydział prawo Polska rzeczpospolita twórca ranking wziąć uwaga potencjał naukowy jakość kształcenie współpraca zagranica statystyka ministerstwo sprawiedliwość ukończenie prawo uw łatwo dostać aplikacja edukacja szkolnictwowyższe nauka,205,174.01980198019803,1.1780268548020028,0.0,0.0,0.8018871295386811,55,6,0,0,0
331,"21 czerwca to dzień akcjinbsp ShowYourStripes . Dziś naukowcy i media na całym świecie pokazują zaktualizowaną wersję pasków klimatycznych, czyli wizualizacji zmian średniej temperatury na Ziemi.nbsp Obrazek na górze pokazuje zmiany średniej temperatury w Polsce w latach 19012020, a ten na dole ilustruje ujęcie globalne zmian w latach 19502020. Każdy pasek oznacza jeden rok, kolor granatowy to lata najchłodniejsze a ciemnoczerwony lub brązowy najcieplejsze. Czytamy od lewej do prawej. Jak widzimy, paski dla lat 20192020 (najbardziej z prawej) są bardzo ciemne, prawie brązowe. 2019 rok był bowiem rekordowo gorący w polskiej historii pomiarów, a rok 2020 okazał się jedynie odrobinę chłodniejszy. Więcej o wzroście temperatur i skutkach dla klimatu przeczytasz w publikacji Klimatyczne ABC, wydanej przez wykładowców z UW, specjalistów z różnych dziedzin nauki.nbsp nbsp bit.ly klimatyczneabc klimat ekologia środowisko ",czerwiec dzienie akcjinbsp showyourstripes naukowiec medium świat pokazywać zaktualizowaną wersja pasek klimatyczny wizualizacja zmiana średni temperatura obrazek góra pokazywać zmiana średni temperatura Polska rok dół ilustrować ujęcie globalny zmiana rok paska oznaczać rok kolor granatowy rok chłodny ciemnoczerwony brązowy ciepły czytać lewy prawy widzieć paska rok prawy ciemny brązowy rok rekordowo gorący polski historia pomiar rok okazać odrobina chłodny wzrost temperatura skutek klimat przeczytać publikacja klimatyczny abc wydanej wykładowca uw specjalista różny dziedzina nbsp klimatyczneabc klimat ekologia środowisko,192,174.01980198019803,1.1033227127901684,0.0,0.0,0.8680290576712493,145,7,0,0,0
332,"Ruszyła druga edycja konkursu Nauka jest dla ludzi, organizowanego przez Centrum Współpracy i Dialogu UW . W ramach inicjatywy pracownicy naukowi i doktoranci z UW mogą wygrać dodatkowe środki na promocję prowadzonych badań naukowych, które odpowiadają na ważne wyzwania społeczne, gospodarcze lub zmieniają rozumienie świata.nbsp Organizatorzy czekają na zgłoszenia do końca czerwca. Dowiedz się więcej i wypełnij formularz: https:  lnkd.in eCmG4hY badania grant nauka ",ruszyć drugi edycja konkurs nauka człowiek organizowanego centrum współpraca dialog uw ramy inicjatywa pracownik naukowy doktorant uw móc wygrać dodatkowy środek promocja prowadzony badanie naukowy odpowiadać ważny wyzwanie społeczny gospodarczy zmieniać rozumienie organizator czekać zgłoszenie koniec czerwiec dowiedzieć wypełnić formularz https badanie grant nauka,27,174.01980198019803,0.15515475648611743,0.0,0.0,0.8380761953534394,71,3,0,0,0
333,"Już jutro o godz. 16:00 wyjątkowe spotkanie online. O wpływie działalności naukowej na otoczenie społeczne opowie prof. Charles M. Rice, wirusolog pracujący na The Rockefeller University w Nowym Jorku, laureat wraz Harveyem Alterem i Michaelem Houghtonem Nagrody Nobla w 2020 roku w dziedzinie fizjologii i medycyny za identyfikację wirusa wywołującego zapalenie wątroby typu C. Spotkanie odbędzie się w języku angielskim. Wydarzenie ma charakter otwarty, obowiązuje wcześniejsza rejestracja. Dowiedz się więcej: https:  lnkd.in dMqmJq AstraZeneca medycyna chemia badania ",jutro wyjątkowy spotkanie online wpływ działalność naukowy otoczenie społeczny opowiedzieć prof charles m rice wirusolog pracujący the rockefeller university nowy Jork laureat wraz harveyem Alter Michael houghtonem nagroda Nobel rok dziedzina fizjologia medycyna identyfikacja wirus wywołującego zapalenie wątroba typ c spotkanie odbyć język angielski wydarzenie mieć charakter otwarty obowiązywać wczesny rejestracja dowiedzieć https dmqmjq astrazeneca medycyna chemia badanie,19,174.01980198019803,0.10918297678652708,0.0,0.0,0.8001049796543813,90,12,0,0,0
334,"Już po raz siódmy Inkubator Uniwersytetu Warszawskiego organizuje Brave Camp, czyli akademię przedsiębiorczości skierowaną do studentów UW i Warszawski Uniwersytet Medyczny WUM . Podczas tygodnia intensywnych, wyjazdowych warsztatów studenci mają możliwość przetestowania swoich pomysłów na projekty i działania społeczne pod okiem profesjonalnych trenerów i praktyków biznesu. Na autorów najciekawszych koncepcji czekają nagrody pieniężne, które pomogą je zrealizować. Rekrutacja trwa do 2 czerwca. Więcej informacji: bit.ly bravecampzapisy Partnerem merytorycznym Brave Campu jest Pfizer Polska. biznes gospodarka studia ",siódmy inkubator uniwersytet warszawski organizować brave camp akademia przedsiębiorczość skierowaną student uw warszawski uniwersytet medyczny wum tydzień intensywny wyjazdowy warsztaty student mieć możliwość przetestowania swoich pomysł projekt działanie społeczny oko profesjonalny trener praktyk biznes autor ciekawy koncepcja czekać nagroda pieniężny pomóc zrealizować rekrutacja trwać czerwiec informacja bravecampzapisy partner merytoryczny brave campu pfizer polska biznes gospodarka studium,46,174.01980198019803,0.2643377332726445,0.8,1.0,0.8049544528399073,84,7,0,0,0
335,"Ważny krok w kierunku powstania obiektu dla Wydziału Psychologii! Władze UW podpisały umowę z firmą Mostostal Warszawa S.A. , która wykona prace budowlanomontażowe dla budowy nowego gmachu na Kampusie Ochota. To druga największa inwestycja programu wieloletniego. Jej zakończenie planowane jest w 2023 roku, a pierwsze zajęcia odbędą się w nim w roku akademickim 2023 2024. inwestycje warszawa psychologia ",ważny krok kierunek powstanie obiekt wydział psychologia władza uw podpisać umowa firma mostostal warszawa s wykonać praca budowlanomontażowe budowa nowy gmach kampus Ochot drugi wielki inwestycja program wieloletni zakończenie planowane rok pierwszy zajęcie odbyć rok akademicki inwestycja warszawa psychologia,126,174.01980198019803,0.724055530268548,0.0,0.0,0.7721332009575744,66,8,0,0,0
336,"Czy istnieje system odporny na ataki hakerów? Naukowcy z Narodowe Laboratorium Fotoniki i Technologii Kwantowych NLPQT UW udowadniają, że tak! Wraz z badaczami z Poznańskiego Centrum SuperkomputerowoSieciowego uruchomili dwa ultranowoczesne systemy szyfrowania informacji. Opierają się one na zasadach mechaniki kwantowej i uniemożliwiają przechwytywanie wiadomości. Dowiedz się więcej: bit.ly szyfryuw badania technologie digital ",istnieć systema odporny atak haker naukowiec narodowy laboratorium fotoniki technologia kwantowy nlpqt uw udowadniać wraz badacz poznański centrum superkomputerowosieciowego uruchomić ultranowoczesny systema szyfrowania informacja opierać zasada mechanika kwantowy uniemożliwiać przechwytywanie wiadomość dowiedzieć szyfryuw badanie technologia digital,170,174.01980198019803,0.9769003186162949,0.0,0.0,0.8649745045531564,58,2,0,0,0
337,"Za nami seminarium: Polska: klimat i energia. Mapowanie problemów, które odbyło się z inicjatywy prorektor UW ds. rozwoju, prof. Ewy Krogulec (na zdjęciu). W dyskusji wzięli udział m.in . rektor UW, prof. Alojzy Z. Nowak, minister Michał Kurtyka, Ministerstwo Klimatu i Środowiska , czy Łukasz Lisicki, pracownik Dyrekcji Generalnej ds. Energii w European Commission . Wnioski z cyklicznych spotkań ułatwią powstanie na UW centrum badań środowiskowych i proekologicznych, które zajmie się opracowaniem rekomendacji dotyczących reagowania na zmiany cywilizacyjne, przede wszystkim w zakresie środowiska i klimatu. klimat środowisko ekologia ",seminarium polska klimat energia mapowanie problem odbyć inicjatywa prorektor uw ds rozwój prof Ewa krogulec zdjęcie dyskusja wziąć udział rektor uw prof Alojza Nowaki minister michał kurtyka ministerstwo klimat środowisko łukasz lisicki pracownik dyrekcja generalny ds energia european commission wniosek cykliczny spotkanie ułatwić powstać uw centrum badanie środowiskowy proekologicznych zająć opracowanie rekomendacja dotyczących reagowania zmiana cywilizacyjny zakres środowisko klimat klimat środowisko ekologia,64,174.01980198019803,0.3677742375967228,0.0,0.0,0.8481164220298334,108,12,0,0,0
338," Wydział Nauk Ekonomicznych UW również z sukcesami w rankingu Eduniversal Best Masters 2021. Twórcy zestawienia wyróżnili 5 kierunków prowadzonych przez WNE UW, z czego International Economics, Data Science oraz Informatyka i Ekonometria uznano za najlepsze w swoich kategoriach wśród uczelni w Europie Wschodniej! nauka ekonomia studia ",wydział nauka ekonomiczny uw sukces ranking eduniversal best masters twórca zestawienie wyróżnić kierunek prowadzony wne uw czego international economics data science informatyk ekonometria uznać dobry swoich kategoria uczelnia Europa wschodni nauka ekonomia studium,336,174.01980198019803,1.9308147473827946,0.5,0.15,0.745753699838662,51,8,1,1,0
339,"Kierunki: zarządzanie, GlobalMBA oraz studia Executive MBA at UW najlepsze w Europie Wschodniej! Organizatorzy rankingu Eduniversal Best Masters docenili w sumie aż 9 programów realizowanych przez Wydział Zarządzania Uniwersytet Warszawski . W badaniu wzięto pod uwagę 5500 programów studiów z obszaru finansów, marketingu czy zarządzania ze 154 krajów. Nasze kierunki oceniono pod kątem ich prestiżu, satysfakcji studentów oraz wynagrodzenia absolwentów w pierwszej pracy po studiach. biznes nauka zarządzanie ",kierunek zarządzanie globalmba studium executive mba at uw dobry Europa wschodni organizator ranking eduniversal best masters docenić suma program realizowanych wydział zarządzanie uniwersytet warszawski badanie wziąć uwaga program studium obszar finanse marketing zarządzanie kraj kierunek ocenić kąt prestiż satysfakcja student wynagrodzenie absolwent pierwszy praca studium biznes nauka zarządzanie,198,174.01980198019803,1.137801547564861,1.0,0.3,0.7801953723958334,75,4,1,1,0
